Iteration, Time, Fitness, Final Distance, Final Speed, Final Angular Speed, Final Yaw, Final Pitch, Final Roll
224, 11227.5, 0.7442532, 0.06171327, 0.005888159, 8.627498E-05, -8.543753E-08, -4.420517E-05, 4.669338E-05
225, 11277.4, 0.7468464, 0.006212817, 0.004819269, 0.0005593894, -1.478479E-08, -6.393254E-05, 3.437718E-05
226, 11327.3, 0.7057065, 0.007359871, 0.006698736, 0.0009967553, -2.691461E-07, -0.0002338506, -0.0005308167
227, 11377.2, 0.6984271, 0.001150392, 0.001272785, 0.0002827172, -2.677708E-07, 9.418075E-06, 1.633856E-06
228, 11427.1, 0.747931, 0.0002117065, 0.0005854014, 0.0001897839, -1.30239E-08, -1.465195E-06, -3.056203E-05
229, 11477, 0.7284027, 0.005338687, 0.006285293, 0.0007837008, -8.419973E-08, -0.0005762403, -9.003315E-05
230, 11526.9, 0.7190465, 0.01500741, 0.2173072, 0.0002037731, 3.00756E-07, 1.458057E-05, -2.772772E-05
231, 11576.8, 0.7304277, 0.01222673, 0.2697973, 0.0001918607, 1.152454E-06, 7.168257E-05, 1.266967E-05
232, 11626.7, 0.7850633, 0.0006044132, 0.0009989595, 7.482609E-05, -5.257384E-08, -1.046257E-05, 2.393335E-06
233, 11676.6, 0.7105884, 0.04548316, 0.2024081, 0.0006905589, -0.000152553, -9.153479E-05, 8.611925E-05
234, 11726.5, 0.7147354, 0.004520217, 0.01924024, 0.002131157, 2.893984E-08, 6.652028E-06, -0.003083244
235, 11776.4, 0.7094382, 0.02928875, 0.006681045, 0.001056302, -0.003175914, -4.042173E-05, 0.0003835822
236, 11826.3, 0.7308101, 0.00139301, 0.001458186, 0.0002491463, 1.149968E-06, -9.537183E-05, 1.782633E-05
237, 11876.2, 0.7010971, 0.02910422, 0.1172392, 0.001748165, 0.0007423793, -0.001776571, 7.680268E-05
238, 11926.1, 0.7606362, 0.0004009499, 0.0005195245, 0.000211515, 1.550099E-08, -3.602078E-06, 3.083819E-05
239, 11976, 0.7393518, 0.004998256, 0.004230713, 0.0004468965, -5.961345E-09, -7.769782E-05, -8.031439E-05
240, 12025.9, 0.7115156, 0.0006246722, 0.005241028, 0.001173764, 3.727035E-06, 2.535832E-05, -0.0009570451
241, 12075.8, 0.7481848, 0.01051554, 0.01499121, 0.0004521509, -0.0006284572, -6.937348E-05, 3.126983E-05
242, 12125.7, 0.7618744, 0.002455179, 0.003719703, 0.0004683308, 5.480814E-08, 6.406115E-05, 5.813935E-05
243, 12175.6, 0.7258912, 0.006813425, 0.002540436, 0.0001248188, -0.001235333, 2.579427E-05, 1.853449E-05
244, 12225.5, 0.7363614, 0.01362802, 0.1408433, 0.0002357344, 0.001145467, 1.615783E-05, 1.798263E-05
245, 12275.4, 0.7268897, 0.01806455, 0.2055635, 0.0002753382, -0.0003631444, -1.605601E-06, 1.29794E-05
246, 12325.3, 0.7427562, 0.002756425, 0.001627861, 0.0002331841, -1.27017E-07, -6.865145E-05, 1.567151E-05
247, 12375.2, 0.737453, 0.0009821106, 0.001412869, 0.0001076005, 2.412277E-07, -2.233488E-06, -1.439203E-05
248, 12425.1, 0.7424682, 0.03376347, 0.009824478, 0.0002596215, 1.383859E-05, -2.751228E-05, 7.488216E-05
249, 12475, 0.74691, 0.03861943, 0.002665766, 0.0003591087, 0.001235462, -6.272822E-05, -5.543886E-06
