Time, Input Voltage, Current, Angular Velocity, Lift Force
0.277599990367889, 45, 35.3291068904089, 538.731132333321, 909.015527989081
0.277799993753433, 45, 35.317042947167, 538.739989910444, 909.045419490994
0.277999997138977, 45, 35.3050615246064, 538.748786898979, 909.075107012144
0.278200000524521, 45, 35.2931620583791, 538.757523713288, 909.104591940913
0.278400003910065, 45, 35.2813439879944, 538.766200764899, 909.133875656281
0.278600007295609, 45, 35.2696067567935, 538.77481846253, 909.16295952789
0.27879998087883, 45, 35.257949811923, 538.783377212103, 909.191844916107
0.278999984264374, 45, 35.2463726043088, 538.791877416764, 909.220533172085
0.279199987649918, 45, 35.2348745886304, 538.800319476904, 909.249025637828
0.279399991035461, 45, 35.2234552232953, 538.808703790176, 909.277323646247
0.279599994421005, 45, 35.2121139704136, 538.817030751517, 909.305428521226
0.279799997806549, 45, 35.2008502957725, 538.825300753162, 909.333341577679
0.280000001192093, 45, 35.1896636688111, 538.833514184663, 909.361064121614
0.280200004577637, 45, 35.1785535625959, 538.841671432911, 909.388597450186
0.280399978160858, 45, 35.1675194537956, 538.849772882152, 909.415942851767
0.280599981546402, 45, 35.1565608226568, 538.857818914005, 909.443101605992
0.280799984931946, 45, 35.1456771529793, 538.865809907478, 909.470074983829
0.28099998831749, 45, 35.1348679320918, 538.873746238991, 909.496864247631
0.281199991703033, 45, 35.1241326508281, 538.881628282388, 909.523470651194
0.281399995088577, 45, 35.113470803503, 538.889456408957, 909.549895439816
0.281599998474121, 45, 35.1028818878884, 538.89723098745, 909.576139850357
0.281800001859665, 45, 35.0923654051899, 538.904952384097, 909.602205111289
0.282000005245209, 45, 35.081920860023, 538.912620962622, 909.628092442756
0.28219997882843, 45, 35.0715477603903, 538.920237084264, 909.653803056631
0.282399982213974, 45, 35.0612456176578, 538.927801107793, 909.679338156569
0.282599985599518, 45, 35.0510139465325, 538.935313389525, 909.704698938065
0.282799988985062, 45, 35.040852265039, 538.94277428334, 909.729886588507
0.282999992370605, 45, 35.0307600944973, 538.950184140699, 909.754902287228
0.283199995756149, 45, 35.0207369595, 538.957543310659, 909.779747205567
0.283399999141693, 45, 35.0107823878902, 538.964852139891, 909.804422506916
0.283600002527237, 45, 35.000895910739, 538.972110972696, 909.828929346776
0.283800005912781, 45, 34.9910770623236, 538.979320151021, 909.853268872812
0.283999979496002, 45, 34.9813253801054, 538.986480014475, 909.877442224901
0.284199982881546, 45, 34.9716404047081, 538.993590900345, 909.901450535191
0.28439998626709, 45, 34.9620216798964, 539.000653143611, 909.925294928145
0.284599989652634, 45, 34.9524687525542, 539.007667076965, 909.948976520599
0.284799993038177, 45, 34.9429811726636, 539.014633030821, 909.972496421812
0.284999996423721, 45, 34.9335584932834, 539.021551333336, 909.995855733514
0.285199999809265, 45, 34.9242002705282, 539.028422310424, 910.01905554996
0.285400003194809, 45, 34.9149060635479, 539.035246285768, 910.042096957979
0.285600006580353, 45, 34.9056754345062, 539.042023580841, 910.064981037025
0.285799980163574, 45, 34.8965079485606, 539.048754514914, 910.087708859222
0.285999983549118, 45, 34.8874031738421, 539.055439405079, 910.110281489422
0.286199986934662, 45, 34.878360681434, 539.062078566257, 910.132699985246
0.286399990320206, 45, 34.8693800453526, 539.068672311218, 910.154965397137
0.28659999370575, 45, 34.8604608425269, 539.075220950591, 910.177078768406
0.286799997091293, 45, 34.8516026527785, 539.081724792883, 910.199041135281
0.287000000476837, 45, 34.842805058802, 539.088184144491, 910.220853526956
0.287200003862381, 45, 34.8340676461453, 539.094599309716, 910.242516965636
0.287400007247925, 45, 34.8253900031903, 539.10097059078, 910.264032466587
0.287599980831146, 45, 34.8167717211332, 539.107298287837, 910.285401038179
0.28779998421669, 45, 34.8082123939656, 539.113582698989, 910.306623681934
0.287999987602234, 45, 34.7997116184551, 539.119824120301, 910.327701392577
0.288199990987778, 45, 34.7912689941265, 539.126022845811, 910.348635158071
0.288399994373322, 45, 34.782884123243, 539.132179167549, 910.369425959675
0.288599997758865, 45, 34.7745566107874, 539.138293375546, 910.390074771978
0.288800001144409, 45, 34.7662860644436, 539.144365757852, 910.410582562955
0.289000004529953, 45, 34.7580720945779, 539.150396600545, 910.430950294
0.289199978113174, 45, 34.749914314221, 539.156386187749, 910.451178919979
0.289399981498718, 45, 34.7418123390496, 539.162334801643, 910.471269389272
0.289599984884262, 45, 34.7337657873682, 539.168242722478, 910.491222643814
0.289799988269806, 45, 34.7257742800915, 539.174110228589, 910.511039619141
0.28999999165535, 45, 34.7178374407262, 539.179937596407, 910.530721244434
0.290199995040894, 45, 34.7099548953537, 539.185725100472, 910.550268442559
0.290399998426437, 45, 34.7021262726118, 539.191473013447, 910.56968213011
0.290600001811981, 45, 34.6943512036782, 539.197181606132, 910.588963217455
0.290800005197525, 45, 34.6866293222521, 539.202851147474, 910.608112608775
0.290999978780746, 45, 34.6789602645379, 539.208481904581, 910.627131202103
0.29119998216629, 45, 34.6713436692274, 539.214074142734, 910.646019889373
0.291399985551834, 45, 34.6637791774832, 539.219628125401, 910.664779556453
0.291599988937378, 45, 34.6562664329216, 539.225144114249, 910.683411083194
0.291799992322922, 45, 34.6488050815959, 539.230622369152, 910.701915343462
0.291999995708466, 45, 34.6413947719797, 539.236063148211, 910.720293205186
0.292199999094009, 45, 34.6340351549506, 539.241466707761, 910.738545530394
0.292400002479553, 45, 34.6267258837735, 539.246833302382, 910.756673175252
0.292600005865097, 45, 34.6194666140841, 539.252163184916, 910.774676990109
0.292799979448318, 45, 34.6122570038733, 539.257456606474, 910.79255781953
0.292999982833862, 45, 34.6050967134707, 539.262713816451, 910.810316502337
0.293199986219406, 45, 34.5979854055284, 539.267935062535, 910.827953871652
0.29339998960495, 45, 34.5909227450057, 539.273120590722, 910.845470754929
0.293599992990494, 45, 34.5839083991528, 539.278270645325, 910.862867973997
0.293799996376038, 45, 34.5769420374957, 539.283385468986, 910.880146345095
0.293999999761581, 45, 34.57002333182, 539.288465302687, 910.897306678911
0.294200003147125, 45, 34.5631519561558, 539.293510385765, 910.914349780623
0.294400006532669, 45, 34.5563275867624, 539.298520955916, 910.931276449929
0.294599980115891, 45, 34.5495499021131, 539.303497249215, 910.94808748109
0.294799983501434, 45, 34.5428185828798, 539.308439500118, 910.964783662964
0.294999986886978, 45, 34.5361333119182, 539.313347941482, 910.981365779043
0.295199990272522, 45, 34.5294937742526, 539.318222804569, 910.997834607491
